unique_id,size,complexity,transformations,n_transformations,final_status,nmae_AutoARIMA,nrmse_AutoARIMA,smape_AutoARIMA,nmae_naive,nrmse_naive,smape_naive,nmae_seasonal_naive,nrmse_seasonal_naive,smape_seasonal_naive,%nmae_arima_vs_snaive,%nrmse_arima_vs_snaive,%smape_arima_vs_snaive,%nmae_arima_vs_naive,%nrmse_arima_vs_naive,%smape_arima_vs_naive
M2342,324,433.244,['difference'],1,stationary,0.012849078653296405,0.016732397805676966,0.006415119243366084,0.01388337961126537,0.01788968232253817,0.00692553000973156,0.005950019833399445,0.007335677115790135,0.002965892668965943,-115.9501818997349,-128.09615992585435,-116.29640581709629,7.449922042970744,6.469005407676855,7.369988515655288
M2589,215,10693.068,['detrend'],1,stationary,0.3205051693492553,0.34348272822907383,0.14257465593081448,0.43687312584014065,0.4621189399863044,0.1834836448473342,0.9708406576362322,1.0003409351437453,0.32615108506886353,66.98684106106457,65.66343371925328,56.28570240668944,26.63655638398466,25.672224505826684,22.295714122399115
M2605,323,2182.202,"['difference', 'difference']",2,stationary,0.40469329375786367,0.4282002454491271,0.17172443466552623,0.3790534738842101,0.40240319832093735,0.16285384408435524,0.3175388676763433,0.3482362640918742,0.140113019717129,-27.446852953558405,-22.962565821736543,-22.561368680952558,-6.764169606709835,-6.410746046708922,-5.446964197281204
M2766,88,906.797,"['difference', 'detrend']",2,max_diff_reached,0.30502319146456225,0.3123387699893734,0.17884758764414627,0.276952776952777,0.2850025555940864,0.15935852745206672,0.3808657558657559,0.3908779469798987,0.23812058846156786,19.913201235116013,20.093018190807342,24.892010052708287,-10.13545154543496,-9.591568166223912,-12.229693950919346
M2840,180,2995.794,['difference'],1,stationary,0.07277096296546719,0.0837069766609931,0.0358832725278068,0.08233443954093458,0.09398267262337238,0.040373613804704604,0.13464413962855803,0.15750828473848186,0.07163545363829463,45.95311525164036,46.85550871182708,49.90850102103012,11.61540253239069,10.933606882577465,11.121970152631123
M3008,325,2126.07,['difference'],1,stationary,0.017646810234100224,0.02123906189928361,0.008857780878111055,0.01793471015165062,0.021580316331895923,0.00900316422852908,0.07456571281105301,0.07864967301557312,0.038780773391775346,76.33388112467101,72.99535893165361,77.15934958638648,1.6052666316656232,1.5813226616513294,1.6148028262923022
M3178,287,21704.491,['detrend'],1,stationary,0.08293842401203164,0.0978255710836228,0.042343337169072036,0.10560260619338868,0.12454152792879623,0.054559602193635,0.09689020261486617,0.11719632584176304,0.04992587092378518,14.399576248480116,16.528465904549243,15.187584341369492,21.461764058978265,21.45144458196118,22.390678328640988
M3269,146,3203.375,"['difference', 'difference']",2,stationary,0.04876542357937586,0.059293448360748034,0.023402151667663428,0.08355104253955735,0.12724586233651042,0.03975834350110547,0.05331000147877951,0.06506907126739007,0.026454421843168163,8.524812930670537,8.876141604831147,11.53784495310368,41.633973560188906,53.402454687334,41.13901735616139
M3427,370,1012.421,['difference'],1,stationary,0.1329430345023959,0.15014270332064406,0.06370774413906638,0.12314197404662382,0.1397260525428527,0.059370864577170654,0.17815918211014928,0.19664386702392603,0.0827164537612456,25.37963357947945,23.64740096248417,22.980566450595592,-7.9591548955202,-7.455052646389381,-7.304726978093136
M3482,270,34339.449,['detrend'],1,stationary,0.17946949892376876,0.23224619915320974,0.09104432843386898,0.4103202870490904,0.457630807220151,0.18069665866936677,0.22415467875479902,0.2751997766570326,0.11018105230126155,19.934975294408652,15.608144027440005,17.368434470083074,56.26111976708157,49.25031368321237,49.61482458817398
M3496,450,1664.713,['difference'],1,stationary,0.03495733283687236,0.04266113358315371,0.017568897104109284,0.0812583425911287,0.0873885319484674,0.04208127513760384,0.05671657083707445,0.07005280585237086,0.029257851629025874,38.364868818864714,39.1014634402258,39.95151343689334,56.98000756332336,51.182228798269804,58.25008380411526
M3714,450,5090.182,['difference'],1,stationary,0.15934930795532065,0.1848041637206555,0.08406316184646362,0.10529102028007493,0.12597032852938686,0.052553936734375584,0.22066334482382058,0.2517536448649471,0.12801672756189164,27.7862355967882,26.593251978618447,34.3342362771912,-51.3417834982036,-46.704518340240455,-59.95597488984649
M3852,348,12868.213,['difference'],1,stationary,0.12624957721843325,0.14865032426404784,0.06198151435705251,0.11040242976461656,0.1295981432246594,0.05485000815849052,0.1310554290053151,0.1770270237886805,0.06645786472350335,3.667037545378573,16.02958628424228,6.735621713208223,-14.353984316833957,-14.70096759516171,-13.00183252107332
M3941,450,1968.879,['difference'],1,stationary,0.11656366777108991,0.1312930143213382,0.05604779237340168,0.13104167525436244,0.14589965307513467,0.06246913303162649,0.05280246260448377,0.061435127940036804,0.026069074369535754,-120.75422626442386,-113.71000390767566,-114.99724761573802,11.04839926318826,10.011428023255423,10.27922166772165
M4079,522,16140.011,"['difference', 'difference']",2,stationary,0.22851021630476018,0.2634133479763986,0.10593243983420501,0.2642658742662135,0.29247815385514,0.1201051502740881,0.1721086028125045,0.23731835032879817,0.08055516069989649,-32.77094379395998,-10.995777448918936,-31.50298368697952,13.530183592844134,9.937427973898092,11.800252035437277
M4186,348,3455.185,['difference'],1,stationary,0.05979924076498981,0.07054880060473676,0.029613542156465326,0.08995327102803738,0.10707589857946011,0.043854346982590636,0.05782710280373832,0.07535273125628784,0.02914107661167116,-3.4104042319823815,6.375257500902095,-1.6213043570426682,33.52188299372561,34.1132770859886,32.472960620708015
M4231,348,8339.544,['difference'],1,stationary,0.17698550568825458,0.212092064431673,0.08738527564839582,0.21796276013143484,0.25999025395808023,0.10453507192022657,0.18400876232201532,0.23672503932437744,0.0899091037223816,3.8168055396568805,10.405732728150735,2.807088458782523,18.800117239509333,18.423071171787132,16.405782247816507
M4440,402,34790.246,['difference'],1,stationary,0.3994275305750716,0.48717106253249653,0.20695434876679256,0.4545927660681759,0.5483306481415564,0.22377792687746867,0.5251105906843612,0.7202905982739098,0.2741218865235463,23.93458870168483,32.36465064240133,24.50280005313776,12.135088723526039,11.153778439404501,7.517979250870437
M4570,193,75309.109,"['difference', 'difference']",2,stationary,0.27653036806292064,0.4712967908346254,0.1269435921495402,0.45943785194414877,0.6277736359446139,0.25805423323960286,0.32588958646395394,0.49524375762713757,0.16065643641212274,15.145994364718012,4.83538993146513,20.98443424706677,39.81114814707586,24.925679600185354,50.80739790396179
M4719,348,40994.146,['difference'],1,stationary,0.12061773184518515,0.16777877050194287,0.05804737015824332,0.25592196934509986,0.30426672264877025,0.140017595130392,0.15606130980027869,0.24034511944197307,0.07898310163585937,22.7113164694394,30.19256189121411,26.506595770494467,52.86933272909553,44.857995300518624,58.54280306401031
M4816,179,6163.873,"['difference', 'detrend']",2,max_diff_reached,0.1150311187141462,0.14029514771596044,0.05574227407071291,0.2106890861499944,0.23020572505309,0.09876169930094239,0.11796403778308867,0.15358416459030294,0.0579529720410691,2.4862823654235178,8.652595734587567,3.8146412383985244,45.402431224058326,39.05662090566792,43.55881433261142
M4971,336,15706.19,['difference'],1,stationary,0.29503948862820845,0.33083990694187576,0.1386168542374304,0.19713390058217647,0.2271131959690023,0.09704126235521177,0.27451858486341246,0.3249576732984315,0.1291565636956092,-7.475232970112468,-1.8101537913345986,-7.324668813670825,-49.66451115556323,-45.67181159611292,-42.843210066697715
M5139,370,2167.976,['difference'],1,stationary,0.05772335886838132,0.06897231057119393,0.028620237291739133,0.1442800279922198,0.15367975500339587,0.06794032113452725,0.07952263563370053,0.0933819709847499,0.040487838532716786,27.41266884781293,26.139585785292834,29.311520869131762,59.99213496722221,55.11945566957088,57.874445080898596
M5176,370,4123.04,['difference'],1,stationary,0.09798779717424469,0.11381089769008298,0.04839359046398994,0.14000511016346243,0.15748033124056104,0.06761602880508759,0.09637201875913062,0.11456598890029776,0.048902323699805114,-1.6766053424204959,0.6590884585056928,1.0403048307849727,30.01127097443842,27.730087437884716,28.428818847834066
M5273,307,273.015,['detrend'],1,stationary,0.015652870588611402,0.019061795623944326,0.007849763600459487,0.015735962187824408,0.01822349212781362,0.007889946793233134,0.04495090650237459,0.046517780470532184,0.0229706793377342,65.1778533369855,59.022559909066416,65.82702894831417,0.5280363426222362,-4.600125432881456,0.5092961185506386
M5301,307,10902.025,['difference'],1,stationary,0.16181187037479808,0.18150067276076842,0.07463658891410944,0.06688682476781344,0.07763459450395484,0.03374928354099674,0.0989784544527481,0.1244636622568288,0.04689228374574671,-63.48191257325239,-45.826235119327166,-59.16603533066193,-141.91889947908464,-133.788395393142,-121.15014330139809
M5440,307,1090.626,['difference'],1,stationary,0.04420526147595551,0.05301798237304368,0.02174489592049173,0.02941126351181925,0.03640778212106779,0.01462539569529505,0.04209016446840094,0.04730563585884574,0.02069487448782439,-5.025157383603162,-12.075403724078207,-5.073823633407925,-50.30045022782215,-45.622664398346316,-48.679026356100614
M5683,370,3029.348,['difference'],1,stationary,0.017388062134983263,0.022566478326537322,0.008756787291216851,0.0330241642702179,0.04093397898282947,0.01660631086829241,0.02121668576859315,0.02631343769301746,0.010704857424491834,18.045342591995965,14.239718162991805,18.198001673688417,47.34745747778303,44.871036514668525,47.26831648119512
M5800,348,9417.844,['difference'],1,stationary,0.10123907111122381,0.1373639179351007,0.05070485538958591,0.07868128511705154,0.11468632110409842,0.03902521652214422,0.12987979866754054,0.14946519022558016,0.06287536814011023,22.051718473655598,8.096381687412059,19.356566984075204,-28.669824038351432,-19.773584689684384,-29.928440911568742
M5813,417,1949.816,['difference'],1,stationary,0.018571291795346195,0.021478009507551934,0.009138113124976439,0.00957391358361443,0.014263530236242425,0.004782030855564727,0.03177080942105505,0.036415183314463986,0.016145516771441396,41.546053960341695,41.01908173280857,43.40154450094674,-93.97805957984212,-50.579899588799734,-91.0927261028157
M5988,288,9663.941,['difference'],1,stationary,0.12555928451584158,0.13948780443131595,0.05893476754046895,0.09404875365876568,0.11280860019035617,0.04597731012760356,0.058177932820858674,0.06858683127812686,0.028365894341409445,-115.81943260593906,-103.37403234985175,-107.76629437850683,-33.504464047875246,-23.649973668621534,-28.18228682126856
M6151,288,4042.969,['difference'],1,stationary,0.1324946983610467,0.17163777678832787,0.06646856379041624,0.13676671964095094,0.17245149780391927,0.06850653784790994,0.15000099889023874,0.17866384428764037,0.07318367842448953,11.670789300544632,3.932562588321377,9.17569979896802,3.123582470296463,0.4718550003645797,2.97486067974734
M6167,288,19885.695,['difference'],1,stationary,0.4828430280108094,0.612997245111554,0.25719122445043885,0.5063116424895568,0.5844957533561965,0.25328786596299546,0.49491777954497673,0.712592485393791,0.31379944551906086,2.439748991290784,13.976465135918325,18.039617939727528,4.635211302539126,-4.876253008118673,-1.5410759898042865
M6403,211,367.788,['difference'],1,stationary,0.0318247790365103,0.03474281228673684,0.015634991549736816,0.008043822978232666,0.010313327543416724,0.00402183633208595,0.008159146605160733,0.01232999156230653,0.004069320260375476,-290.05033953404933,-181.77482613165407,-284.21629533513726,-295.6424590972615,-236.87296501034837,-288.75255626395995
M6599,236,4198.047,['difference'],1,stationary,0.04228409261084029,0.05694815298648487,0.02145589902531625,0.047094068304373876,0.06197748210459412,0.023832136260492406,0.12210904733373276,0.13626110728414625,0.06487703474812927,65.37185938788397,58.206597523289986,66.92836053834145,10.213548896320045,8.114768376071941,9.970726959611047
M6615,236,7449.107,['detrend'],1,stationary,0.26147894150285655,0.30479107196261257,0.1441014037255776,0.2791614406020426,0.31996431873231146,0.15588772703765963,0.21815086901988892,0.27805972294463266,0.11660627401461084,-19.861517250713952,-9.61352789066206,-23.57945997616011,6.334148104785458,4.742168386092179,7.560776936105228
M6625,260,1527.743,"['difference', 'difference']",2,stationary,0.04862472779319727,0.05478316267686411,0.02463329969478993,0.06304999516487768,0.07156131325571632,0.032238643683752684,0.08891789962286045,0.0960147922446578,0.04624249265971778,45.315028808107336,42.942997223521864,46.73016466465657,22.87909354149495,23.445839400539473,23.59076908932003
M6772,416,825.553,['difference'],1,stationary,0.032212938208866,0.03648651495713399,0.01621941535969438,0.04595912439049694,0.05334299435583381,0.02333044854629921,0.036552892762043085,0.04020310629000306,0.018718544263945744,11.873080966340762,9.244537738103192,13.35108579498353,29.90959110716493,31.600174685087453,30.479624823727697
M6964,231,4824.633,['difference'],1,stationary,0.033384372149952865,0.03965356020328159,0.016538980602637685,0.033384372149952865,0.03965356020328159,0.016538980602637685,0.06329034363131832,0.07687806965427711,0.03304554857084217,47.252028928101616,48.420192674445666,49.95095763902404,0.0,0.0,0.0
M6989,155,37477.066,"['detrend', 'detrend']",2,max_diff_reached,0.6404996607632779,0.7359599934727903,0.2878764672118536,1.2567060488453374,1.3519901423612297,0.4176637632426975,0.4026202371507601,0.7491342005266471,0.1924116315083684,-59.082828348601964,1.758591056795336,-49.61489851476741,49.03345445406509,45.56469234402496,31.074588569328824
M7160,87,1449.793,['detrend'],1,stationary,0.22065103825450266,0.2725101022724359,0.10573010371819938,0.2179656538969617,0.27012512319078424,0.1046464614537063,0.21268163804491413,0.2648110521366676,0.10326715126039816,-3.7471030799121214,-2.907374927763525,-2.385029922623356,-1.2320217931263648,-0.8829164253512154,-1.0355269059646701
M7279,87,4950.758,['detrend'],1,stationary,0.23722142824797568,0.2799726963955143,0.11918814984543093,0.24950884086444006,0.2862037848843768,0.12494379548544238,0.15913555992141454,0.19952429327871227,0.08198813298535446,-49.06877404718472,-40.32010428144956,-45.372440505166175,4.924640174630211,2.1771509735204213,4.606587800257804
M7556,122,392.626,"['difference', 'difference']",2,max_diff_reached,0.10721806372408538,0.15014846585830835,0.05340441156265653,0.11853088480801335,0.15620707550531948,0.05847487927446245,0.22010758671860506,0.2506007613830446,0.1008060574514728,51.28833797939117,40.08459310751829,47.02261658396374,9.544196942637829,3.878575683855506,8.671189705252338
M7562,122,3409.047,"['detrend', 'detrend']",2,max_diff_reached,0.4749527095957493,0.6191372183404341,0.20416211557029962,0.6345120226308345,0.7017824838179472,0.2567195790855495,0.9686940122583687,1.0183873173031315,0.33820942277783567,50.96978988354988,39.204150737067486,39.634409386514804,25.1467753713342,11.776478806922242,20.47271334054952
M7606,122,1023.377,['detrend'],1,stationary,0.031975305168112755,0.03779490050717597,0.015960814912880626,0.10863723608445298,0.11674300223188044,0.056952174733290915,0.2818618042226488,0.2888882540207254,0.16642525323652385,88.65567995057081,86.9171210732353,90.40961957245929,70.5669010731683,67.62555375087412,71.97505628604053
M7817,87,1432.306,['difference'],1,stationary,0.0734643360634215,0.08582703608586689,0.036509248438619676,0.1663227404044573,0.18412022341794496,0.07822917158039916,0.23318200577796122,0.2598136173799503,0.10382781340916798,68.49485198554508,66.96592081994154,64.83673570708568,55.83025154300986,53.38532916558372,53.33039107911593
M8014,87,1086.002,['detrend'],1,stationary,0.27768085491077427,0.31270592023530114,0.12556785173908858,0.28148959474260676,0.31103157676755927,0.12714804191089896,0.3417305585980285,0.3863938119453871,0.14635292086934515,18.742749828994583,19.07067075921521,14.202018659273769,1.3530659402580039,-0.5383194481868127,1.2427955224963074
M8038,87,10562.197,['difference'],1,stationary,0.7178494001230581,0.7726973923272751,0.2862927291972387,0.6820349761526233,0.7332903561683003,0.27678783669377416,0.4546899841017488,0.5530123894678185,0.20212101754434103,-57.876668768322915,-39.72515029380562,-41.644215270404615,-5.25111251221526,-5.374001693529749,-3.4339993465754524
M8164,87,998.148,['difference'],1,stationary,0.211689504653262,0.24238888144314008,0.1074847882073239,0.25396825396825395,0.3021664260477933,0.12541490993038884,0.19954648526077096,0.24808955821510842,0.10159156166587509,-6.085308581918808,2.2978301920411788,-5.800901615068263,16.647257542778082,19.78298694084507,14.296642825814724
M8187,87,4701.064,['difference'],1,stationary,0.30097087378640774,0.35443143483905837,0.16695063001894686,0.30097087378640774,0.35443143483905837,0.16695063001894686,0.43300970873786404,0.5292321974555595,0.1841941011843042,30.493273542600896,33.029124731433114,9.361576214703842,0.0,0.0,0.0
M8353,90,3189.393,['difference'],1,stationary,0.11996853923121119,0.1317167042852863,0.06212056219360868,0.18332703108125084,0.20372342045834457,0.09862379597748097,0.29768148664203825,0.31146592460591743,0.17368183840817672,59.69902576592771,57.710717648506495,64.23312721528394,34.560365417121204,35.34533045393351,37.01260271122313
M8547,122,1854.643,['difference'],1,stationary,0.15893689689514087,0.2005924355397672,0.0914040638607983,0.12581575352860827,0.1321245681578123,0.06669168568675944,0.3549855820306571,0.366230541192721,0.22119026557687782,55.22722472671726,45.227824286175604,58.676271931583024,-26.32511624150583,-51.820693408189975,-37.05466119136512
M8764,87,935.254,['difference'],1,stationary,0.36554576534957456,0.44624277227333764,0.17156216050549308,0.39475774424146143,0.4765091305098602,0.18153446197326237,0.29864972200158857,0.3611560782421743,0.14574331523497325,-22.399499621041052,-23.559535380187665,-17.715286103444026,7.399976141828084,6.351684846864919,5.493337936704312
M8773,87,1370.036,['difference'],1,stationary,0.2093267184577126,0.23149456053035913,0.09596797488397706,0.3560371517027863,0.3705224044097454,0.1532445954182403,0.3142414860681114,0.33493100869930087,0.13519804985495076,33.38666988981164,30.8829118482148,29.016746183145596,41.206495598398966,37.52211532278656,37.37594815526248
M8875,87,5524.491,['difference'],1,stationary,0.29206959723190157,0.35373203449451,0.14703661392667888,0.33476394849785407,0.39559548916061504,0.16363724057906467,0.3369098712446352,0.4348234710069086,0.16033044831392582,13.309278783397364,18.64927767689665,8.291521995383999,12.753569032008889,10.582389287332878,10.144773031885038
M8950,87,9780.082,"['detrend', 'detrend']",2,max_diff_reached,0.35064935064935066,0.4251770700190591,0.16333167313226396,0.35064935064935066,0.4251770700190591,0.16333167313226396,0.42502951593860683,0.49042381857863454,0.18947500370621634,17.499999999999996,13.304155729767803,13.797772826271048,0.0,0.0,0.0
M9088,87,4610.857,"['detrend', 'detrend']",2,max_diff_reached,0.28444444444444444,0.3864367132317184,0.1407138644144511,0.28444444444444444,0.3864367132317184,0.1407138644144511,0.7133333333333333,0.80801540139337,0.2691753882949897,60.12461059190031,52.17458571144393,47.72409717479721,0.0,0.0,0.0
M9274,87,2374.868,['detrend'],1,stationary,0.16229733292625811,0.18712888295461427,0.07725497981543725,0.3021276595744681,0.3174707651675657,0.13328867506922448,0.5617021276595745,0.6098037146441824,0.2127626815503384,71.10615663812828,69.31325958488084,63.68960042592846,46.2818686793371,41.056341721466886,42.03935197396606
M9284,87,889.326,['difference'],1,stationary,0.04517445244030204,0.05669480811487585,0.023907160014132504,0.13145737085258294,0.1474439717394781,0.06908924831561168,0.23897522049559006,0.26797504724551857,0.11227009667586649,81.09659556056957,78.84325100503402,78.70567433182626,65.63566413407055,61.54823595294142,65.39669978037618
M9361,87,2584.57,['difference'],1,stationary,0.2571206340429148,0.32479561437215043,0.12089067080661153,0.6485148514851485,0.68365243286043,0.25317964329246556,0.5297029702970297,0.5734673636527076,0.2169787515084764,51.45946908722543,43.362842428667484,44.284557835199415,60.352390781168864,52.491119937481656,52.251030440483625
M9579,87,540.093,['difference'],1,stationary,0.30104184824110874,0.33599244616505186,0.13575441165674773,0.22283609576427257,0.25966850828729277,0.10536003277047606,0.43738489871086556,0.5008615634987591,0.17673183515148994,31.172326907401242,32.91710311767929,23.18621512622071,-35.095639334646314,-29.392835650796595,-28.84811069913483
M9685,87,2179.449,['detrend'],1,stationary,0.3495889095557483,0.3669239791503451,0.15140623328482225,0.37989778534923335,0.39633722596949833,0.16219925147670505,0.3918228279386712,0.4074507276591771,0.16464931489807524,10.778830474250324,9.946417016275818,8.043204808626754,7.97816595998912,7.421267771959644,6.65417262633477
M9823,87,2935.984,['difference'],1,stationary,0.7434244344157965,0.8514356355121057,0.2802759675007307,0.3796526054590571,0.4364848202760015,0.1744340672442675,1.1811414392059554,1.2622641227331006,0.3683928381182734,37.05881364084748,32.546951135032984,23.919268101855053,-95.8170242284745,-95.06649394444445,-60.67731030329543
M9977,87,1080.74,['difference'],1,stationary,0.44356040391400137,0.5205168983340148,0.19680524658111703,0.3424507658643326,0.41563253985900694,0.162779157508724,0.462800875273523,0.5295054421740157,0.1996846134430048,4.157397357589304,1.6975356859593782,1.441957300685876,-29.5253064464528,-25.234876583673476,-20.90322225102403
M10019,346,245.802,['difference'],1,stationary,0.048300338349487056,0.05269440962839713,0.024631853532124312,0.042592401174780144,0.04688739599472035,0.02164546028994506,0.11030035187023429,0.11517971318321919,0.05862562745225161,56.210168389751615,54.250268409181714,57.98449483174225,-13.401304029054604,-12.385020559321875,-13.796857180101263
M10283,287,3902.529,['difference'],1,stationary,0.061080416883506246,0.07841942888265262,0.030818218372191,0.04946476885072344,0.0631678683437805,0.02477406080004002,0.10054699447123869,0.1115822668756816,0.05239560051863793,39.25187201793665,29.720527214218606,41.18166779817996,-23.482669185894558,-24.144491398487684,-24.397120927955488
M10410,358,20694.092,['difference'],1,stationary,0.1004448550950212,0.13315838886691098,0.047279233606068324,0.3468415298642356,0.39979319103719646,0.19845312396972173,0.10831964946055778,0.11749877989149222,0.05776983827518126,7.269959240778388,-13.327465178685333,18.15931112554256,71.04013030552068,66.69318241227323,76.17612025433182
M10428,433,394.072,"['difference', 'difference']",2,stationary,0.005294089816997488,0.006836080180013586,0.002624379915559827,0.026417042618839814,0.031510381911022116,0.013310534502831215,0.06437694378541839,0.0671326242764829,0.03323831077095319,91.77641946681443,89.8170520612162,92.10435231307464,79.95956665784418,78.30530839227191,80.28343704002565
M10505,178,1345.102,['detrend'],1,stationary,0.20862095021850915,0.21898715216166792,0.11517372375498804,0.1882750845546787,0.19985123260801121,0.10264546147526862,0.12079239813174425,0.14230144291284083,0.06307621969084426,-72.71033065422976,-53.889621692590175,-82.59452503572581,-10.806456792705156,-9.575082076771551,-12.205373817465832
M10705,324,880.284,['difference'],1,stationary,0.003921062511524689,0.005116869693788626,0.0019608936250752437,0.00497995870278149,0.0068170607071066595,0.0024910065696349608,0.00862383092432892,0.010241809296165574,0.004331753610223154,54.532242736080605,50.039396889528795,54.73210617410378,21.263152055163992,24.94023577559777,21.281073724241573
M10890,324,640.703,['difference'],1,stationary,0.028792655500501634,0.03109078771971637,0.014542633617703847,0.038640501719603475,0.04295853943561332,0.01961142761512262,0.04369815901274529,0.04716817939160537,0.022290740569615265,34.11014067639834,34.08524958830684,34.75930702128821,25.48581353980126,27.626059618913374,25.846124498912875
M10911,324,1198.577,"['difference', 'detrend']",2,max_diff_reached,0.007151940742903332,0.008562543176519997,0.0035806059864408693,0.031031300019861898,0.03453140050948718,0.015702326626906536,0.042942599105046095,0.04523356781432989,0.021998363418458827,83.3453472962634,81.07037850371069,83.72330741914926,76.9524939711657,75.20360295213766,77.19697168758823
M11065,324,4258.662,['difference'],1,stationary,0.032202750472319325,0.0465185844993241,0.01598643617828137,0.040807560137457045,0.05716045133045587,0.020170684473720828,0.02813573883161512,0.03573563047387126,0.013540347988481447,-14.454966564212803,-30.174237539581085,-18.065179653290805,21.086312526779594,18.61753464752935,20.744205784840194
M11080,120,326.167,['difference'],1,stationary,0.011505661420803583,0.015016264159501224,0.005732278194682801,0.017328196398172208,0.02302413511834335,0.008657440147080716,0.019084311441627092,0.026961651502692283,0.00956631770922647,39.7114144987846,44.30510253423549,40.078530016265674,33.60150614395616,34.78033340962392,33.78783916149023
M11276,324,1015.776,['difference'],1,stationary,0.01070238931155543,0.01262233136862403,0.005385759454840728,0.020514851485148516,0.02365997738688785,0.010328798100453397,0.018613861386138613,0.020685554559512424,0.0093766849618002,42.50312125175008,38.979971108294286,42.56222239755474,47.83101735197401,46.65112665906767,47.85686192661359
M11282,324,1119.464,"['difference', 'difference']",2,stationary,0.0023448529935075225,0.0029739836949272107,0.001165014712993636,0.02837108455967154,0.03390533482901331,0.014302304984735293,0.05399155787239931,0.05716591579212079,0.027708113950255867,95.65700067582932,94.79762782819424,95.79540233202023,91.73506043247762,91.2285670974046,91.85435694290504
M11460,324,351.426,['difference'],1,stationary,0.014453808098817232,0.01688032217037237,0.007235232306422636,0.01911240686750891,0.022624774979247454,0.009586307390765943,0.024619371558147068,0.028828759910964674,0.012401912402577313,41.29091368283053,41.446242493586624,41.66034985927622,24.374736269408828,25.39009919057395,24.525346293485136
M11649,120,1404.571,['detrend'],1,stationary,0.011258130251514387,0.013440180600160667,0.0056286134921122374,0.011347458336822719,0.013624050518556035,0.005673357992481011,0.02580674427044075,0.02946705663963327,0.01297375938899656,56.375240001081664,54.38913100644199,56.61540095397456,0.7872078720788063,1.3495980372719276,0.7886775420848483
M11657,324,753.392,['difference'],1,stationary,0.008844329279610602,0.01037182688128403,0.004412551128228023,0.031394072447859495,0.03618199348800098,0.015534402145844442,0.012513721185510428,0.015105174455999622,0.006215836597052923,29.322947598901244,31.335934507102326,29.01114661990763,71.8280280638977,71.3342857000855,71.5949729715964
M11834,324,395.98,['difference'],1,stationary,0.013766650809958907,0.016337983758113035,0.006860198714766767,0.014483627204030229,0.017519430407107753,0.0072138234647287115,0.017317380352644837,0.019404255589585143,0.008692024770268394,20.503849141037296,15.802058560380283,21.07479101724952,4.950254407761995,6.743636188739317,4.902043301876713
M12039,144,1054.283,"['difference', 'detrend']",2,max_diff_reached,0.02760312924853348,0.032175684450379896,0.01381861064411479,0.048480140294742034,0.05799853465091433,0.024564201441076863,0.0596368027566686,0.06643771754244232,0.030530920587720875,53.714605792734424,51.57015376118973,54.73896502920239,43.06301697825902,44.52328038278695,43.74492214916065
M12044,300,880.284,['difference'],1,stationary,0.07842017349272573,0.08820467499981127,0.03816588324760191,0.0817625458996328,0.0922680807358405,0.03970982890518291,0.06364749082007345,0.07178303432041559,0.03126258234298833,-23.2101571991479,-22.876771419406623,-22.081672041279322,4.087901581501615,4.403912711333601,3.888069276922738
M12238,324,860.913,['difference'],1,stationary,0.006949508725994622,0.009192060062965269,0.003455831074616305,0.01457329875262443,0.0175124325577052,0.007281158458789582,0.03892799802395949,0.04146064423755908,0.019832358346975013,82.14778802208806,77.82943262941822,82.57478503486492,52.31341342849284,47.511232190750654,52.53734561367036
M12424,324,1372.662,['difference'],1,stationary,0.020100946971012484,0.023086227627618968,0.00997404703518507,0.011901541790641061,0.014813472759152301,0.005951494680756583,0.010684338652961861,0.013990483891993512,0.00534981954600655,-88.13468595400798,-65.01378941460901,-86.4370741744054,-68.89363852689353,-55.84615439587222,-67.58894311768285
M12441,324,525.229,['difference'],1,stationary,0.011052154507153798,0.015515858056061767,0.0054981841992904346,0.015858528237307476,0.019882476395461222,0.0079155068385632,0.01536413766875832,0.018421935326356564,0.007762870271986484,28.06524684019577,15.775092132350638,29.173308239717972,30.307817082587757,21.96214522048304,30.539075874407956
M12625,120,734.847,['difference'],1,stationary,0.016709911565799214,0.02100592225923969,0.008377234615421066,0.012040557667934094,0.014939385594583375,0.006015002512208449,0.022655259822560204,0.026505405881366323,0.011416794687654783,26.242684053619143,20.74853577697088,26.623585300351042,-38.78021289911137,-40.60767175629953,-39.27233776574613
M12783,324,1334.991,['difference'],1,stationary,0.027791313227820625,0.03552653477520957,0.013608368191288987,0.06649846819246712,0.08985981779216659,0.033369617166169284,0.042349972968102355,0.046826862469343984,0.02132213415532071,34.37702251013759,24.132147870322022,36.177269629019925,58.20758886146975,60.46449275317076,59.21928584459341
M12827,324,339.839,['difference'],1,stationary,0.005418080576893267,0.0066398816040605406,0.0026994138210244415,0.018627654218615845,0.022680604215625632,0.009359177690194747,0.03663339947285811,0.038070168616408294,0.018645451521036693,85.20999783023807,82.55883321410155,85.52240036676595,70.91377951670039,70.7244060125786,71.15757483851904
M13012,144,435.546,"['difference', 'difference']",2,stationary,0.02145922669478254,0.024287981980619006,0.010570954195041012,0.016825164594001463,0.019842510592565976,0.008448344327428699,0.0640087783467447,0.06738310366281218,0.033102235275272424,66.4745566951226,63.95538249149659,68.06573904410142,-27.54244735551187,-22.40377480115108,-25.12456625046604
